basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend
Sanmin Bat Cave,三民蝙蝠洞, 3.9,['Open daily'],['Open all day'],"Wuliao, Sanmin Vil., Fuxing Township, Taoyuan, Taiwan",0.0,,"This place is ⋯ Get off the bus and walk for 10 minutes. You can reach a fairyland on earth ⋯ Taoyuan Fuxing Township ～ Sanmin Bat Cave Taoyuan Sanmin Bat Cave. We used to visit when we used to run Taoyuan camping. At that time, we were deeply fascinated by the scenery of this nature.⋯ Time here was closed due to renovation, now reopened, so we are here again! After the renovation, the three people bat cave, the trail is about 600 meters long, the slope is gentle and paved with stone bricks, there is a clean toilet on the way, follow the trail, all the way to the tree-lined, come cool and comfortable; About 10 minutes walk to the bat cave. Although it is a second visit to bat cave many years later, the cave is wide, the magical work, the strange stone; The environment is quiet, the mountains and rivers are clear, cool and pleasant ～ Seeing this fairy-filled world fairy scene, so easy to walk and cool off the heat ～ In addition to admiring the magic of creation or admiration! Yes! I want to roam the forest of Findojing, but I don't want to go too far.～ Taoyuan Fuxing Township Sanmin Bat Cave is really the best place to go!",https://www.trip.com/travel-guide/attraction/taoyuan/sanmin-bat-cave-92974?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100l0x000000l5sxs2369_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Yilan Riverside Park,宜蘭河濱公園, 4.8,['Open daily'],['Open all day'],"Yilan CityHuanhe Rd., Yilan City",0.0,,"It takes about 20 minutes to walk from Yilan Railway Station. There are a lot of green belts on both sides of the riverside. There are jogging trails, football fields, fitness facilities. In autumn, kites can be flown on the large lawn. The riverside trails around Yilan City for a week. If you have time, you can come to walk.",https://www.trip.com/travel-guide/attraction/yilan/yilan-riverside-park-58312854?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww4p12000958440hE6B1_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5
Sacred Heart Church Parish Zhongli,中壢耶穌聖心天主教堂, 4,,,"No. 65號, Changjiang Rd, Zhongli District, Taoyuan City, Taiwan 320",0.0,,(Business hours are inaccurate) This photo was taken last Christmas 2022 during the simbang gabi.,https://www.trip.com/travel-guide/attraction/taoyuan/sacred-heart-church-parish-zhongli-55825545?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww2s12000946uubk02CA_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Military Community Museum,新竹市眷村博物館, 4.4,['Tuesday-Sunday'],['9:00-17:00'],"No. 105, Section 2, Dongda Road, North District, Hsinchu City",0.0,,"The museum is not very big, in fact, it also shows some historical and cultural things in Hsinchu, as well as the daily life of their residents, some things, but also to have a further understanding of the local folk culture.",https://www.trip.com/travel-guide/attraction/hsinchu/military-community-museum-20906003?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A4a22347cfam2b43845_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.5
Yilan Museum of Literature,宜蘭文學館, 4.4,['Tuesday-Sunday'],['10:00-18:00'],"No. 19, Fuer Lane, Jiucheng South Road, Yilan City, Yilan County, Taiwan",0.0,,Yilan Literature Museum and Yilan Shetzhi Memorial Hall. The Shetzhi Memorial Hall is a Japanese-style building. I listened to the explanation of the volunteers. It's still interesting. I was a little confused when I visited the Yilan Literature Museum. I didn't see the famous hall.,https://www.trip.com/travel-guide/attraction/yilan/yilan-museum-of-literature-24654191?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102h120008gw4l7d3803_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,
Keelung Badouzi Chaojing Park,基隆八斗子潮境公園, 5,['Open daily'],['Open all day'],"No. 50-45, Lane 369, Beining Rd, Zhongzheng District, Keelung City, Taiwan 202",0.0,,"Who wants to take a walk and chill? Catch the sea breeze, you can take bus 791 from Tra keelung to Bishueixiang (National museum of maritime science and technology), you will see Chaojing park, a sweeping field by the sea. It is a marine museum with a lot of children. There are also many cafes. Not many tourists Travel, walk along the sea for about 1 kilometer, you will see Badouzi station, where you can ride a rail bike, you can go back by bus or train at badouzi station, just use the easy card to tap up and down.",https://www.trip.com/travel-guide/attraction/keelung/keelung-badouzi-chaojing-park-137285891?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100l12000c995byh100E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Wu Lai Hong He Valley,烏來紅河谷, 4.3,,,"Jiuliao, Wulai Dist., New Taipei, Taiwan",0.0,,(Business hours are inaccurate) Red River Valley is best to come in autumn. Summer is full of green trees and leaves. You can't see the red autumn scenery. There are still a lot of people. They are basically mainland tourists here.,https://www.trip.com/travel-guide/attraction/new-taipei-city/wu-lai-hong-he-valley-23034145?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100c0p000000fiuj8C1FD_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Jiaobanshan Residence,角板山行館, 5,['Open daily'],['9:00-17:00'],"Xikou Terrace, Fuxing Township, Taoyuan County",0.0,,"Kangban Mountain is located in Fuxing District, Taoyuan City, with an altitude of about 640 meters. During the Guangxu years, Taiwan's patrol government Liu Mingchuan traveled through this place. Because of the landform such as Kangban Mountain, it was named Kangban Mountain. The Beiheng Highway project before was proposed because Chiang Kai-shek enjoyed the scenery of Fuxing Township Corner Banshan. The ancient trees in the park are towering, and many plum trees are planted in the park. When spring arrives, the plum blossoms are in full bloom. It is very moving. There is a mysterious tunnel in the hotel. The battle command post in the cave. Open for visitors, adventurous people may wish to go there. The ""Meitai Siqin Pavilion"" next to Jiaobanshan Park is also very famous. The scenery is most like Xikou Town, Fenghua County, Zhejiang Province, where Jiang Jieshi is home. So it was named ""Xikou Platform"". There are stone steps on the left of the hall to reach the Dahan River, and there is a suspension bridge connected to the opposite bank of Xikou Platform, surrounded by canyon peaks. From the stone steps of the Xiaxi, the mountains and waters are beautiful and have a panoramic view.",https://www.trip.com/travel-guide/attraction/taoyuan/jiaobanshan-residence-24650750?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A5z3215bm4fzzgg9907_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,
Taipei Guest House,中華民國台北賓館, 4.6,,,"No.1, Ketagalan Boulevard, Taipei 100, Taiwan",0.0,,"(Business hours are inaccurate) Taipei Hotel - Built in Taiwan during the Japanese rule period, formerly known as the ""Taiwan Governor's Mansion"", in addition to the Governor's residence, it is also the place where the Governor receives and banquets of VIPs and royal families. From the fourth Governor, Er Yuyuan Taro, to the last Governor, Ando Liji, A total of 16 governors lived here. The exterior style of the governor's residence, designed and completed by Japanese architects Fukuda Togo and Ichiro Nomura, is Renaissance style, with concave fonts and asymmetrical forms. It belongs to a two-story building mixed with brick and stone. Part 5",https://www.trip.com/travel-guide/attraction/taipei/taipei-guest-house-10539698?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100l0q000000ghqaw1A7F_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,1.5
Lady Zhou's Memorial Gate,周氏節孝坊, 4.6,['Open daily'],['Open all day'],"36 Feng Nian Road, Section 1, Taipei, Taiwan",0.0,,"There are not many old streets and old houses in Taipei, and the style here is still very antique, not a particularly lively place, but it is very convenient to go to other attractions or shopping malls from here.",https://www.trip.com/travel-guide/attraction/taipei/lady-zhou-s-memorial-gate-92984?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10030x000000l55c410DC_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.0
Beitou Cisheng Temple,北投區慈生宮, 4.6,,,"No. 321號, Section 1, Linong St, Beitou District, Taipei City, Taiwan 112",0.0,,"(Business hours are inaccurate) One of the ancient temples in Taipei, I came here not to worship. Many people came to a row of snacks in front of the Cisheng Palace. There is a large number of local food gathered here, basically all old-fashioned, just sit down and taste the delicious food on the ground.",https://www.trip.com/travel-guide/attraction/taipei/beitou-cisheng-temple-96064?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1003090000003l68sD55A_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Li Kwoh-ting's Residence,李國鼎故居, 4.4,['Tuesday-Saturday'],['10:00-16:00'],"No. 3, Lane 2, Tai'an Street, 100 Taiwan",0.0,,"Since 1972, Li Guodingxuan has lived in this house in Lane 2 of Tai'an Street, originally as the Communication Department of the Japanese Governor's Office Transportation Bureau, 〝 Lucky Official House 〞, and was changed to the Japanese-style bungalow of the Finance Department Chief House after the war until Mr. Li died in 2001. In 2003, the Taipei Municipal Government declared it a city monument, and opened it to the public in 2007.",https://www.trip.com/travel-guide/attraction/taipei/li-kwoh-ting-s-residence-13425741?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100l0y000000ls6hoD889_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,960.0,600.0,960.0,600.0,960.0,600.0,960.0,600.0,960.0,0.0,0.0,1.5
Xue Xue Institute,學學, 4.3,['Open daily'],['11:00-22:00'],"No. 207, Section 2, Diding Avenue, Neihu District, Taipei City",0.0,,"The Cultural and Creative Center is also quite literary atmosphere, and the whole environment is quite artistic, the surrounding environment is very good, there are not many people to visit, relatively speaking, it is not a popular attraction, most people go to the Cultural and Creative District",https://www.trip.com/travel-guide/attraction/taipei/xue-xue-institute-13425851?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100j050000000zjm3CD30_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1320.0,660.0,1320.0,660.0,1320.0,660.0,1320.0,660.0,1320.0,660.0,1320.0,660.0,1320.0,2.0
Cingshan Waterfall Trail,青山瀑布步道, 4.7,,,"Shimen Dist, New Taipei, Taiwan",0.0,,"(Business hours are inaccurate) Qingshan Waterfall, formerly known as ""Jianshan Lake Waterfall"", is located in the upper reaches of Laomeixi, Shimen District, the second largest waterfall in Yangming Mountain, with an altitude of about 310 meters and a drop of more than 30 meters. It is a pro-mountain trail set up for the tilted waterfall ~ Shimen District Public Office, the full length is 1.3 kilometers. Make the green mountain waterfall very easy to get close, along the way green shade shielded, insects are singing, at first along the water town, the coolness rushes to the heart, along the natural stone path next to the stream, cross 4 small iron bridges, about 40 minutes one way, you can easily reach, Visitors are endless~ There are many divergent paths along the Qingshan Waterfall Trail to Laomeixi. In summer, many people play in the stream. It is a popular place in summer~",https://www.trip.com/travel-guide/attraction/new-taipei-city/cingshan-waterfall-trail-13467018?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww521200094dzfod8E49_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,2.0
Shanzaihou Village,山仔后, 4.4,,,"Guanghua Road, Shilin District, Taipei City",0.0,,"(Business hours are inaccurate) Yangming Mountain has a special style of grass and wood. The smell of sulfur is always floating in the mountains. The grass, wood, insects, fish, branches and leaves are really pleasant. My favorite is the back mountain park by Shamao Mountain. The gardens are scattered. Tourists can enjoy the cool under the tree, play chess and even small cockroaches. The amazing Taiwanese blue syrup flying from the tree at any time is really pleasing 👍 to Yangming Mountain, I would rather not go to the flower clock for everyone to squeeze, but come here to report ❤",https://www.trip.com/travel-guide/attraction/taipei/shanzaihou-village-18700413?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M04/C5/08/Cghzf1W7IAuAf_KnAAA64Rrw844266_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
Hong-Gah Museum,鳳甲美術館, 4.7,['Tuesday-Sunday'],['10:30-17:30'],"11F., No.166, Daye Road, Taipei 11268, Taiwan",0.0,,"Fengjia Art Museum is located next to Beitou Qiyan MRT Station. Since 2008, Taiwan International Video Art Exhibition has been held every two years.",https://www.trip.com/travel-guide/attraction/taipei/hong-gah-museum-20905964?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1f1200094ab7kv2A02_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,630.0,1050.0,630.0,1050.0,630.0,1050.0,630.0,1050.0,630.0,1050.0,630.0,1050.0,
Former Residence of Yin Hai-Kuang,殷海光故居, 4.4,"['Tuesday,Thursday,Saturday', 'Wednesday,Friday']","['11:00-17:00', '13:00-17:00']","No. 1-1, Alley 16, Lane 18, Wenzhou St., Da_an Dist., Taipei 106, Taiwan",0.0,,"When I walked on the campus of Taiwan University, I saw a building in the staff dormitory. No one visited it. I didn’t know who this person was before. I didn’t know who it was. I didn’t know it was in the process of Taiwan society.",https://www.trip.com/travel-guide/attraction/taipei/former-residence-of-yin-hai-kuang-20905967?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100v0y000000m32kb53AE_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,660.0,1020.0,780.0,1020.0,660.0,1020.0,780.0,1020.0,660.0,1020.0,0.0,0.0,
Pavilion of Aroma of Flowers,原民風味館, 4.5,['Tuesday-Sunday'],['11:00-19:00'],"No.181, Sec. 3, Zhongshan N. Rd., Zhongshan Dist., Zhongshan District, Taipei 10461 Taiwan",0.0,,"Very good place, very characteristic, very like.",https://www.trip.com/travel-guide/attraction/taipei/pavilion-of-aroma-of-flowers-22846574?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww0j1200094a0640FC25_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,660.0,1140.0,660.0,1140.0,660.0,1140.0,660.0,1140.0,660.0,1140.0,660.0,1140.0,
Taiepi Sheng Ren Waterfall,聖人瀑布, 4.1,['Open daily'],['Open all day'],"Section 3, Zhishan Rd, Shilin District, Taipei City, Taiwan 111",0.0,,"It should not come after seeing the Shilin official residence, because the Shilin official residence is small and exquisite, and the overall atmosphere is beautiful. This may be a little worse in design, but in fact, if there is no comparison, this place is not bad.",https://www.trip.com/travel-guide/attraction/taipei/taiepi-sheng-ren-waterfall-22846564?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102r120008oxlhccFAE1_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Xianjiyan,仙跡岩, 4.4,['Open daily'],['Open all day'],"Jingxing Road, New Taipei, Taiwan",0.0,,"The legend of Xianjiyan is that Lu Dongbin's footprints are called. There are several mountaineering entrances in Wenshan District. I accidentally walk to the other end. It is a little far away by car. Most people go to Jingmei Night Market. Wake up at 16 o'clock in the evening, you can find food~",https://www.trip.com/travel-guide/attraction/taipei/xianjiyan-22846530?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g3/M04/D0/D7/CggYGlZQiDyAVThyAAE-nb7W3Xc910_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Citizen Recreational Garden,文山市民農園, 3.7,,,"No. 207-1, Section 3, Guide Road, Wenshan District, Taipei",0.0,,"(Business hours are inaccurate) The place for people to relax is very small, many elderly people here, feel good, very emotional, like green plants and this slow feeling.",https://www.trip.com/travel-guide/attraction/taipei/citizen-recreational-garden-22846543?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M09/C4/B0/CghzgVW7H_mAHhf4AABD5Ex5trU893_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
"Immaculate Conception Cathedral, Taipei",聖母無原罪主教座堂, 3.5,"['Saturday', 'Sunday', 'Monday-Friday']","['11:00-19:00', '8:00-12:00', '7:30-16:00']","No. 245, Minsheng W Rd, Datong District, Taipei City, Taiwan 103",0.0,,"A very clean church, with beautiful murals and quiet environment, the whole is very good, worthy of recommendation, enjoy the care of the Lord.",https://www.trip.com/travel-guide/attraction/taipei/immaculate-conception-cathedral-taipei-22846553?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100l0y000000ls6je8310_C_180_240_Q70.webp?proc=source%2ftrip,450.0,960.0,450.0,960.0,450.0,960.0,450.0,960.0,450.0,960.0,660.0,1140.0,480.0,720.0,
Cuei Fong Circle Trail,, 4,,,"Shilin Dist, Taipei",0.0,,"(Business hours are inaccurate) Very interesting, and there are many things to play in",https://www.trip.com/travel-guide/attraction/taipei/cuei-fong-circle-trail-22846536?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww38120009c13akn13F5_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,
