basicName,subTitleName,rating,openDate,openTime,closeDate,closeTime,recommendStayTime,address,price,label,review,url,img
Zhenzaitou Stream Nature Park,圳仔頭溪自然園區, 4.6/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 2-4, Lane 67, Pingjing St, Shilin District, Taipei City, Taiwan 111",Free,,"Quite comfortable place, you can have a chance to walk around",https://www.trip.com/travel-guide/attraction/taipei/zhenzaitou-stream-nature-park-24341982?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g4/M00/53/28/CggYHlaUs7eACPBIAADRDCeAAvw960_C_180_240_Q70.webp?proc=source%2ftrip
Bade Park,八德公園, 4.4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Banqiao District, New Taipei City",Free,,It feels like walking through Nami Island in South Korea but this one is Taiwan’s represent🍂 it is so pretty during the winter since the leaves turns into browny shades.,https://www.trip.com/travel-guide/attraction/new-taipei-city/bade-park-24648582?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww3612000946z1d2A8C7_C_180_240_Q70.webp?proc=source%2ftrip
Baoyi Park,保儀公園, 4.4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Lane 179, Section 4, Xinglong Rd, Wenshan District, Taipei City, Taiwan 116",Free,,Baoyi Park is a small park. This is basically a place where the elderly gather. The plants are very rich. There are quite a lot of people walking in the park. There are also many fitness facilities for free use.,https://www.trip.com/travel-guide/attraction/taipei/baoyi-park-24648756?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100s0r000000h0q6h0D45_C_180_240_Q70.webp?proc=source%2ftrip
Ci'enyuan Shengming Memorial Hall,慈恩園生命紀念館, 4/5,['Open daily'],['9:00-17:00'],N/A,N/A,N/A,"No. 49, Lane 631, Section 3, Heping E Rd, Xinyi District, Taipei City, Taiwan 110",Free,,"Memorial garden, a kind of care for the deceased, feels good, there is a good memorial and respect, I like it very much.",https://www.trip.com/travel-guide/attraction/taipei/ci-enyuan-shengming-memorial-hall-24649143?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104b120009avpqg75096_C_180_240_Q70.webp?proc=source%2ftrip
Dazhi Park,大智公園,N/A,['Open daily'],['Open all day'],N/A,N/A,N/A,"Mie-ku, New Taipei City",Free,,N/A,https://www.trip.com/travel-guide/attraction/new-taipei-city/dazhi-park-24649328?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip
Dunbei Park,敦北公園, 4.6/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 105, Songshan District, Taipei City, Taiwan 105",Free,,There is a different relaxation park next to the road and there are oversized landmarks to shoot,https://www.trip.com/travel-guide/attraction/taipei/dunbei-park-24649554?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103o120009atnlgaD84C_C_180_240_Q70.webp?proc=source%2ftrip
Dongyuan Park,東園公園, 3.7/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Wanhua District, Taipei City, Taiwan 108",Free,,w is located in the city of Taipei and feels good. Tired to relax here.,https://www.trip.com/travel-guide/attraction/taipei/dongyuan-park-24649513?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105l120009aptvz20C02_C_180_240_Q70.webp?proc=source%2ftrip
Fudekeng Environmental Restoration Park,福德坑環保復育公園, 4/5,['Open daily'],['6:00-19:00'],N/A,N/A,N/A,"No. 151, Lane 43, Section 5, Muzha Rd, Wenshan District, Taipei City, Taiwan 116",Free,,"The feature of this park is that you can slide grass here, it is a very good experience, it feels very good.",https://www.trip.com/travel-guide/attraction/taipei/fudekeng-environmental-restoration-park-24649712?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww2w12000946baajAF79_C_180_240_Q70.webp?proc=source%2ftrip
Erge Park,二格公園, 4.5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"23 km from Beiyi Highway, Shijie Township, Taipei County",Free,,"This park is very historical, it feels very good, it is a good feeling, a good place for citizens to relax, it is recommended.",https://www.trip.com/travel-guide/attraction/new-taipei-city/erge-park-24649594?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102p120009b1erdt21F0_C_180_240_Q70.webp?proc=source%2ftrip
Jingxin Park,景新公園, 4.4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Zhonghe District, New Taipei City, Taiwan 235",Free,,"The park is not big, a very good place to play, the environment is elegant, the crowd is of high quality, the birds, the dog walkers, a lot of leisure, and sell a variety of leisure items, when the work is idle, you can come and go around and exercise.",https://www.trip.com/travel-guide/attraction/new-taipei-city/jingxin-park-24650870?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102112000brnb0ub0E6C_C_180_240_Q70.webp?proc=source%2ftrip
Lifu Park,黎富公園, 4.5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Xinyi District, Taipei City",Free,,"There are many plants in the park, so there is plenty of oxygen, the air is fresh, and many citizens walk here",https://www.trip.com/travel-guide/attraction/taipei/lifu-park-24651190?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103o120009bf41ltEAA0_C_180_240_Q70.webp?proc=source%2ftrip
Lishuang Park,黎雙公園, 4.7/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Alley 22, Lane 284, Wuxing St, Xinyi District, Taipei City, Taiwan 110",Free,,"Lishuang Park, located on Wuxing Street in Xinyi District, this park is very beautiful, and it is very close to the 101 building, you can go directly to the 101 building after visiting the park.",https://www.trip.com/travel-guide/attraction/taipei/lishuang-park-24651191?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01032120009c2p62j21C1_C_180_240_Q70.webp?proc=source%2ftrip
Laosong Park,老松公園, 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Wanhua District, Taipei City, Taiwan 108",Free,,"There are a lot of people working out in the park, the environment is good, and the place is good.",https://www.trip.com/travel-guide/attraction/taipei/laosong-park-24651153?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww3x12000949xe8iCC09_C_180_240_Q70.webp?proc=source%2ftrip
Linong Park,立農公園, 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Beitou District, Taipei",Free,,"Linong Park is a park to Beitou, and there are hot springs, very beautiful! There is not much traffic and it is quiet.",https://www.trip.com/travel-guide/attraction/taipei/linong-park-24651215?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104t120009azzfvy8A73_C_180_240_Q70.webp?proc=source%2ftrip
Nanxing Park,南興公園, 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Nangang District, Taipei",Free,,"Very cute Nanxing Park, the shape of the slide is a train, the children are very happy, the scene is a playground with laughter, it is on the first floor of the MRT Nangang Station, a large green park, quite good place",https://www.trip.com/travel-guide/attraction/taipei/nanxing-park-24651911?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102g120009apti5596D2_C_180_240_Q70.webp?proc=source%2ftrip
Neihu Sports Park,內湖運動公園, 4.4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 2, Section 2, Jiuzong Road, Neihu District, Taipei City, Taiwan 114",Free,,"A good place to bring children to discharge, good weather is also a good place to walk",https://www.trip.com/travel-guide/attraction/taipei/neihu-sports-park-24651930?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100d0h00000091q7j3990_C_180_240_Q70.webp?proc=source%2ftrip
Nong'an Park,農安公園, 4.4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Bottom 3, Lane 227, Nong'an Street, Zhongshan District, Taipei City",Free,,"I only knew this Nong'an Park when I arrived in Taiwan. The park is also the same as other parks in Taiwan. The air in the park is obviously super fresh. The content of negative ions is absolutely natural, and there is a chance to breathe fresh air again.",https://www.trip.com/travel-guide/attraction/taipei/nong-an-park-24651990?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip
Pengcheng Park,鵬程公園, 3.5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Songshan District, Taipei City, Taiwan 105",Free,,"The park is not very good to play, no one, sky blue.",https://www.trip.com/travel-guide/attraction/taipei/pengcheng-park-24652050?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104a120009a8zqbeAEEC_C_180_240_Q70.webp?proc=source%2ftrip
Quanyuan Park (Public hotspring),泉源公園, 4.3/5,['Tuesday-Sunday:'],['8:00-18:00'],N/A,N/A,N/A,"Beitou District, Taipei, Taiwan",Free,,Nice thermal valley to visit. The temperature should be in >80DegC range.,https://www.trip.com/travel-guide/attraction/taipei/quanyuan-park-24652354?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102e120009b1q12i4D34_C_180_240_Q70.webp?proc=source%2ftrip
Rongguang Park,榮光公園, 4.7/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 139, Section 1, Shipai Road, Beitou District (opposite)",Free,,"Rongguang Park is located in the Beitou District, Rongguangli Shipai Road section of Shipaiguozhong opposite, is a quiet environment park.",https://www.trip.com/travel-guide/attraction/taipei/rongguang-park-24652399?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100a1a0000019d10g88D2_C_180_240_Q70.webp?proc=source%2ftrip
Yonghe Ren'ai Park,永和仁愛公園, 4.6/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 244-1, Ren'ai Road, Yonghe District, New Taipei City, Taiwan 234",Free,,"Ren'ai Park, Yonghe District, Xinbei, is a good place for parents and children to play, there are many children playing football, and there are many amusement facilities to play!",https://www.trip.com/travel-guide/attraction/new-taipei-city/yonghe-ren-ai-park-24652380?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip
Shipai Park,石牌公園, 3.3/5,['Open daily'],['Open all day'],N/A,N/A,1-2 hours,"Beitou District, Taipei City, Taiwan 112",Free,,"The park is not very big. When I was walking with friends, I came here by chance. It was very beautiful, and there were a lot of vegetation and flowers here. Very leisurely, there are residents walking here.",https://www.trip.com/travel-guide/attraction/taipei/shipai-park-24652779?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100812000dp8my0g7C18_C_180_240_Q70.webp?proc=source%2ftrip
Songde Disaster Prevention Park,松德公園 (防災公園), 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Lane 180, Songde Rd, Xinyi District, Taipei City, Taiwan 110",Free,,"There are no pine trees in Songde Park, but the park is not small, lush, tree-lined, and very beautiful. When passing by, there are many lotus flowers in the whole park. The whole park has a faint lotus fragrance, which is good.",https://www.trip.com/travel-guide/attraction/taipei/songde-disaster-prevention-park-24652946?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103e224x8ua8q9j2ED3A_C_180_240_Q70.webp?proc=source%2ftrip
Taida Shehuike College Site,台大社會科學院舊址, 4/5,['N/A'],['N/A'],N/A,N/A,N/A,"No. 21, Xuzhou Road, Taipei",Free,,"Fu Jin chasing the past, as yesterday. As Wu Zimu at the end of Song ""Meng Yulu""!",https://www.trip.com/travel-guide/attraction/taipei/taida-shehuike-college-site-24653037?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106p120009baliks0FDE_C_180_240_Q70.webp?proc=source%2ftrip
Sugar Factory Cutural Area,糖廍文化園區, 5/5,['Tuesday-Sunday:'],['10:00-16:30'],Monday:,Closed all day,N/A,"132-7 Dali Street, Wanhua District, Taipei, Taiwan",Free,,"Taiwan's northernmost sugar factory, originally built in the Japanese period, is also the first factory to use fully automatic machinery to make sugar, and then due to the demolition of urban renewal factory to rebuilt only three warehouses, nearby residents petitioned to be converted into a cultural park, focusing on the history of sugar production in Taiwan and cultural relics.",https://www.trip.com/travel-guide/attraction/taipei/sugar-factory-cutural-area-24653161?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1u12000chiimkz4BCA_C_180_240_Q70.webp?proc=source%2ftrip
Tianmu Sports Park,天母運動公園, 4.8/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 77, Section 2, Zhongcheng Road, Shilin District, Taipei",Free,,"The Tianmu Sports Park in downtown Taipei is a sports venue that attracts a large number of sports-loving tourists and nearby residents. The park also has standard football fields, and often has football-loving friends from all over the world to exchange their skills.",https://www.trip.com/travel-guide/attraction/taipei/tianmu-sports-park-24653241?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01037120008feqqts67F0_C_180_240_Q70.webp?proc=source%2ftrip
Wannian Park,萬年公園, 5/5,['N/A'],['N/A'],N/A,N/A,N/A,"Lane 105, Section 4, Tingzhou Road, Wenshan District, Taipei City, Taiwan 116",Free,,Good 👌 great,https://www.trip.com/travel-guide/attraction/taipei/wannian-park-24653382?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100n1g000001heo7p1F06_C_180_240_Q70.webp?proc=source%2ftrip
Wanqing Park,萬慶公園, 5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Wenshan District, Taipei City, Taiwan 116",Free,,"You can walk in the park with pets, there is a sports field for basketball, jogging, and even a prairie for playing! Very recommended everyone!",https://www.trip.com/travel-guide/attraction/taipei/wanqing-park-24653385?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101d120009a8lpes48FF_C_180_240_Q70.webp?proc=source%2ftrip
Xiyuan Park,西園公園, 5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Lane 73, Dongyuan St, Wanhua District, Taipei City, Taiwan 108",Free,,"The Badger is near here, this can't be called a park, it's a small green space, a few small benches, relax.",https://www.trip.com/travel-guide/attraction/taipei/xiyuan-park-24653723?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01056120009bfziz0A53B_C_180_240_Q70.webp?proc=source%2ftrip
Xiapi Park,下埤公園, 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Zhongshan District, Taipei City, Taiwan 10491",Free,,"This place near on my home. I and my kids always play on this park. I remember I lost my wallet here and some take it on police station. They really have good, honest and helpful people here. That’s why I love this place",https://www.trip.com/travel-guide/attraction/taipei/xiapi-park-24653752?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100k0n000000e9ieu6F29_C_180_240_Q70.webp?proc=source%2ftrip
Xindong Park,新東公園, 4.1/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Songshan District, Taipei City, Taiwan 105",Free,,"At night, there are often wild cats who like cats. You can go and see them.",https://www.trip.com/travel-guide/attraction/taipei/xindong-park-24653910?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100g0n000000e6qcgFD81_C_180_240_Q70.webp?proc=source%2ftrip
XingXing Park,新興公園, 3.7/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Beitou District, Taipei City, Taiwan 112",Free,,"In the emerging park in the afternoon, the leaflet elegans have just bloomed new buds, showing the style of early summer under the sun. The leaflet elegans are deciduous trees, native to Madagascar in Africa. It belongs to the same family as the elegan tree, but in autumn and winter, the leaves of the leaf elegans will not turn red, only slowly turn yellow and then fall, leaving the branches of the shaw, do not have a charm.",https://www.trip.com/travel-guide/attraction/taipei/xingxing-park-24653942?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100f0n000000e15rm490C_C_180_240_Q70.webp?proc=source%2ftrip
