basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend,monTime,tuesTime,wedTime,thursTime,friTime,satTime,sunTime,latitude,longitude
Songde Disaster Prevention Park,松德公園 (防災公園),4.3,['Open daily'],['Open all day'],"Lane 180, Songde Rd, Xinyi District, Taipei City, Taiwan 110",0.0,觀光,"There are no pine trees in Songde Park, but the park is not small, lush, tree-lined, and very beautiful. When passing by, there are many lotus flowers in the whole park. The whole park has a faint lotus fragrance, which is good.",https://www.trip.com/travel-guide/attraction/taipei/songde-disaster-prevention-park-24652946?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103e224x8ua8q9j2ED3A_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0356485,121.5735352
Taida Shehuike College Site,台大社會科學院舊址,4.0,,,"No. 21, Xuzhou Road, Taipei",0.0,活動,"(Business hours are inaccurate) Fu Jin chasing the past, as yesterday. As Wu Zimu at the end of Song ""Meng Yulu""!",https://www.trip.com/travel-guide/attraction/taipei/taida-shehuike-college-site-24653037?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106p120009baliks0FDE_C_180_240_Q70.webp?proc=source%2ftrip,534.4904212484556,1298.5513343427017,538.1780904367977,1297.519656535469,539.1035161431719,1297.3632107863436,536.9709798778151,1296.3084878169327,539.0958368240966,1298.2779430242445,529.7294251636592,1302.3058845578582,523.5118493360163,1294.5368330337865,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.0412132,121.5252246
Sugar Factory Cutural Area,糖廍文化園區,5.0,['Tuesday-Sunday'],['10:00-16:30'],"132-7 Dali Street, Wanhua District, Taipei, Taiwan",0.0,活動,"Taiwan's northernmost sugar factory, originally built in the Japanese period, is also the first factory to use fully automatic machinery to make sugar, and then due to the demolition of urban renewal factory to rebuilt only three warehouses, nearby residents petitioned to be converted into a cultural park, focusing on the history of sugar production in Taiwan and cultural relics.",https://www.trip.com/travel-guide/attraction/taipei/sugar-factory-cutural-area-24653161?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1u12000chiimkz4BCA_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,990.0,600.0,990.0,600.0,990.0,600.0,990.0,600.0,990.0,600.0,990.0,2.5,0,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,25.0332052,121.4950394
Tianmu Sports Park,天母運動公園,4.8,['Open daily'],['Open all day'],"No. 77, Section 2, Zhongcheng Road, Shilin District, Taipei",0.0,活動,"The Tianmu Sports Park in downtown Taipei is a sports venue that attracts a large number of sports-loving tourists and nearby residents. The park also has standard football fields, and often has football-loving friends from all over the world to exchange their skills.",https://www.trip.com/travel-guide/attraction/taipei/tianmu-sports-park-24653241?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01037120008feqqts67F0_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.113337,121.5329854
Wannian Park,萬年公園,5.0,,,"Lane 105, Section 4, Tingzhou Road, Wenshan District, Taipei City, Taiwan 116",0.0,觀光,(Business hours are inaccurate) Good 👌 great,https://www.trip.com/travel-guide/attraction/taipei/wannian-park-24653382?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100n1g000001heo7p1F06_C_180_240_Q70.webp?proc=source%2ftrip,534.4516231518405,1299.483576967859,538.1402340521296,1297.916793069423,539.2907652760912,1297.570093872848,536.9369014182039,1296.4004062451231,539.265405058453,1297.9554984181418,530.115261656723,1301.3528552246128,524.0232019953535,1295.5336251172714,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.0064435,121.5374158
Wanqing Park,萬慶公園,5.0,['Open daily'],['Open all day'],"Wenshan District, Taipei City, Taiwan 116",0.0,觀光,"You can walk in the park with pets, there is a sports field for basketball, jogging, and even a prairie for playing! Very recommended everyone!",https://www.trip.com/travel-guide/attraction/taipei/wanqing-park-24653385?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101d120009a8lpes48FF_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,24.9904198,121.5711222
Xiyuan Park,西園公園,5.0,['Open daily'],['Open all day'],"Lane 73, Dongyuan St, Wanhua District, Taipei City, Taiwan 108",0.0,觀光,"The Badger is near here, this can't be called a park, it's a small green space, a few small benches, relax.",https://www.trip.com/travel-guide/attraction/taipei/xiyuan-park-24653723?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01056120009bfziz0A53B_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0265152,121.4980143
Xiapi Park,下埤公園,4.3,['Open daily'],['Open all day'],"Zhongshan District, Taipei City, Taiwan 10491",0.0,觀光,"This place near on my home. I and my kids always play on this park. I remember I lost my wallet here and some take it on police station. They really have good, honest and helpful people here. That’s why I love this place",https://www.trip.com/travel-guide/attraction/taipei/xiapi-park-24653752?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100k0n000000e9ieu6F29_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0792018,121.5427093
Xindong Park,新東公園,4.1,['Open daily'],['Open all day'],"Songshan District, Taipei City, Taiwan 105",0.0,觀光,"At night, there are often wild cats who like cats. You can go and see them.",https://www.trip.com/travel-guide/attraction/taipei/xindong-park-24653910?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100g0n000000e6qcgFD81_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0552958,121.5541264
XingXing Park,新興公園,3.7,['Open daily'],['Open all day'],"Beitou District, Taipei City, Taiwan 112",0.0,觀光,"In the emerging park in the afternoon, the leaflet elegans have just bloomed new buds, showing the style of early summer under the sun. The leaflet elegans are deciduous trees, native to Madagascar in Africa. It belongs to the same family as the elegan tree, but in autumn and winter, the leaves of the leaf elegans will not turn red, only slowly turn yellow and then fall, leaving the branches of the shaw, do not have a charm.",https://www.trip.com/travel-guide/attraction/taipei/xingxing-park-24653942?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100f0n000000e15rm490C_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.1504599,121.5190375
Yongchungang Park,永春崗公園,4.4,['Open daily'],['Open all day'],"Lane 656, Songshan Rd, Xinyi District, Taipei City, Taiwan 110",0.0,觀光,"Nice park, good weekend walk, good air",https://www.trip.com/travel-guide/attraction/taipei/yongchungang-park-24654269?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102b120009bgm5jrDA62_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0312023,121.5778734
Zhishan Park,至善公園,4.5,['Open daily'],['Open all day'],"Section 1, Zhishan Rd, Shilin District, Taipei City, Taiwan 111",0.0,觀光,"Zhishan Park is not very big, there is a small hill. There are a lot of plants in the park, lush, and full of colorful flowers, very beautiful. The park has a wide view and a good view.",https://www.trip.com/travel-guide/attraction/taipei/zhishan-park-24654647?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100d1b000001a4lqd41A4_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0977775,121.5388716
Zhengyi Park,正義公園,4.8,['Open daily'],['Open all day'],"Sanchong District, New Taipei City, Taiwan 241",0.0,觀光,A good place near home! Go out and relax and walk around a paradise with a special flavor! Praise 👍,https://www.trip.com/travel-guide/attraction/new-taipei-city/zhengyi-park-24654633?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100q0n000000e2oj9124B_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.060808,121.4856066
Zhongquan Park,中全公園,4.4,['Open daily'],['Open all day'],"Xinyi District, Taipei City, Taiwan 110",0.0,觀光,"Because autumn season is actually the best view in the day, because the trees in the park have different colors, and they seem to be like oil paintings. Walk around and see",https://www.trip.com/travel-guide/attraction/taipei/zhongquan-park-24654725?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103k120008c392va81B7_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0287024,121.5769572
Academia Park,中研公園,5.0,['Open daily'],['Open all day'],"Nangang District, Taipei",0.0,觀光,"Located in Taipei Nangang District, surrounded by mountains on three sides, the park covers an area of ６ Wanping, ""Yuanshan contains laughter""; it is the first impression of you in front of the archway of Nangang Park. Green mountains and blue fields, red flowers and green leaves, are always the most beautiful paintings and masterpieces of nature, Nangang Park almost has! There are lakes, arch bridges, pavilions, children's play areas, winding back trails, cycle lanes around the lake, etc. in the park, especially the design and planning of the music performance stage, unique style, quite creative, is Taipei East District Landscape Park. Lake area is the essence of the park, three arch bridges across the lake, whether it is the lotus face or dew drop rain lotus, forming a moving lotus wave, people clean and the world is bound, spotless! The valley on the right side of the park is a play area with a variety of equipment for the skating rink, basketball court and field training ground to meet the needs of the public. The most striking thing in the park is the fountain program, where you can sit by the pool and enjoy the surprise and coolness of the fountain!",https://www.trip.com/travel-guide/attraction/taipei/academia-park-24654748?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101e120008fjf2noC96B_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0312347,121.6111949
Beitoufuxing Park,復興公園（防災公園）,4.6,['Open daily'],['Open all day'],"Opposite 65 Zhonghe Street, Beitou District, Taipei City",0.0,觀光,"Beitou Park was built in Qing Xuantong for 3 years and has a long history. The park is full of people and is a place for community residents to do their daily activities. Every holiday, you can see the park to support the old and the young. The picture of a family and children is really enviable.",https://www.trip.com/travel-guide/attraction/taipei/beitoufuxing-park-30047176?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100308000000341xyCACA_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.1383419,121.502356
Beixun Wude Palace,松山北巡武德宮,4.0,['Open daily'],['7:30-19:00'],"No. 326, Tayou Road, Songshan District, Taipei 105",0.0,活動,"Wude Palace is not big, but the incense here is very prosperous, just like other temples in Taiwan. There are a lot of believers, it can be seen that people here are religious about the gods. Although I don’t know what gods Wude Palace is offering, I can still visit it when I pass by.",https://www.trip.com/travel-guide/attraction/taipei/beixun-wude-palace-31083717?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100t120008eokb3991DF_C_180_240_Q70.webp?proc=source%2ftrip,450.0,1140.0,450.0,1140.0,450.0,1140.0,450.0,1140.0,450.0,1140.0,450.0,1140.0,450.0,1140.0,2.5,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,25.0620117,121.5683232
Zhishanyan Huiji Temple,芝山巖惠濟宮,4.8,['Open daily'],['6:00-19:00'],111台灣台北市士林區至誠路一段326巷26號,0.0,活動,"Zhishanyan Huiji Palace - Founded in Qingqianlong in 17 years (1752), it is said that the first Zhangzhou ancestors brought the incense of Kaiyu Shengwang to the sea, and hung the incense on the tree. The villagers living here sacrificed Kaiyu Shengwang together, and then built the temple to continue the incense due to spiritual testing. The current Zhishanyan Huiji Palace is merged by the three Lingxian temples of the former local master, the ""Zhishanyan Temple"" of the Buddha Guanyin, the ""Wenchang Temple"" of the master, and the ""Huiji Palace"" of the master, the ""Huiji Palace"" of the master, the ""Huiji Palace"" of the master, the ""Huiji Palace"" of the master, the ""Huiji Palace"" of the master, the ""Huiji Palace"" of the master, the ""Huiji Palace"" of the master, the ""Hui You can see the main temple for the Kaiyu Holy King, the back hall for the Guanyin Buddha, and the second floor is Wenchangyi. part 2",https://www.trip.com/travel-guide/attraction/taipei/zhishanyan-huiji-temple-31688116?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1me0r2224txpbwb1d3089_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1140.0,360.0,1140.0,360.0,1140.0,360.0,1140.0,360.0,1140.0,360.0,1140.0,360.0,1140.0,2.5,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,06:00-19:00,25.1031174,121.5307803
King Style Activity,王樣活動,5.0,,,"Sanchong, Taiwan",0.0,活動,(Business hours are inaccurate) It is very interesting and cost-effective. It is highly recommended 👍👍,https://www.trip.com/travel-guide/attraction/new-taipei-city/king-style-activity-32839043?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww12120009477jqh657C_C_180_240_Q70.webp?proc=source%2ftrip,533.7214813493053,1300.464918195168,538.0898235590895,1298.657421071226,539.143567141797,1298.017635611287,536.7045742486844,1296.3255387756094,539.1540141088587,1298.452507334356,530.0946634327039,1299.9958469251403,523.3895770490598,1294.984189815497,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.0614534,121.4867114
Guangfu Gong Temple,廣福宮,5.0,,,"NO.150, Xinzhuang Rd, Xinzhuang Dist, Sanchong, New Taipei 242 Taiwan",0.0,活動,"(Business hours are inaccurate) Here worship the king of the three mountains, belonging to the national monument, Hakka culture.",https://www.trip.com/travel-guide/attraction/new-taipei-city/guangfu-gong-temple-32879654?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1b12000946ukdoEB91_C_180_240_Q70.webp?proc=source%2ftrip,533.7680236597657,1300.1739057131165,538.1312946125183,1298.5610723200318,539.1447009986827,1297.9388240859337,536.6772944381755,1296.2837881418543,539.1582113373842,1298.4172182113182,530.026587081887,1300.193258322855,523.420677548596,1294.9819268085737,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.035655,121.4553877
Jinhe Sports Park,錦和運動公園(防災公園),4.9,['Open daily'],['Open all day'],"No. 350-1, Jinhe Rd, Zhonghe District, New Taipei City, Taiwan 235",0.0,觀光,"The National Sports Center next to Jinhe Park and the World University Sports Football Stadium are all new facilities, making people feel like they are in the venue. As athletes and children, there are also some physical-consuming facilities in the park.",https://www.trip.com/travel-guide/attraction/new-taipei-city/jinhe-sports-park-32952196?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10061g000001hgpgk3B1E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,24.9922276,121.4881055
Huweishi Port,滬尾漁港,4.6,,,"Zhongzheng Rd., Tamsui Dist",0.0,活動,"(Business hours are inaccurate) When the weather is good, it is quite suitable for walking around ～ There are old streets to stroll around! Many traditional snacks and peacock dishes! The ancient early snack shop when I was a child, fresh water, Iron Egg Fish, is a place suitable for a family!",https://www.trip.com/travel-guide/attraction/new-taipei-city/huweishi-port-33071414?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww4512000946tnxp0E50_C_180_240_Q70.webp?proc=source%2ftrip,534.0301320511734,1299.631911928369,538.2518729432201,1298.139665429101,539.1264151739517,1297.7230004289613,536.7954969405623,1296.2550428727434,539.1294210270689,1298.390907856824,529.8792530742511,1301.1475496083208,523.3916342620402,1294.7812476423435,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.1716184,121.4381038
Xi Zhi Old Street,,5.0,,,"Zhongzheng Rd., Xizhi Dist., Zhonghe, New Taipei 221 Taiwan",0.0,活動,(Business hours are inaccurate) Beautiful old village with ancient features,https://www.trip.com/travel-guide/attraction/new-taipei-city/xi-zhi-old-street-33079694?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139_C_180_240_Q70.webp?proc=source%2ftrip,533.7934956559883,1300.2015672016046,538.3325697616494,1298.561796150378,539.1410026347128,1297.9590264132207,536.6728995415145,1296.2423708154067,539.1495978504585,1298.4105557493042,529.9613172607447,1300.3702236986876,523.4002914365367,1294.903260416637,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.0693701,121.6600221
